,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BANKBARODA,BHEL,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IDEA,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,WIPRO,YESBANK,ZEEL,NSEI
2012-02-15,1235.28,143.54,158.1095,244.4083,54.3204,195.25,105.44,254.044,114.338,340.707,,7500.8,311.53625,246.89,1559.0414,1700.85,357.219,2738.07,207.0753,512.01,1850.62,153.9794,356.435,664.6504,118.26206,132.41,92.96,321.41,523.3278700000001,284.635,899.9379,477.139,1265.05,161.14,242.07299999999998,101.16,792.5817,125.0107,271.89482999999996,1151.38,137.37,276.4796,97.19725,434.3862,147.2204,1412.56,400.47172,345.3,134.075,5531.950195
2012-02-16,1213.28,143.98,157.51,247.3753,55.9636,195.78,106.77,260.874,117.906,341.43699999999995,,7487.72,318.14074,232.5,1560.3886,1666.0,346.4651,2747.36,209.8748,505.67,1935.46,146.0672,352.353,668.7017,118.72836000000001,130.75,92.17,306.11,531.52247,285.0071,895.8866,479.18699999999995,1320.21,162.77,243.9375,101.16,769.6564,130.5485,264.2757,1136.3110000000001,133.49,265.0018,100.3681,420.3058,146.8299,1445.0,403.4562,346.62,129.134,5521.950195
2012-02-17,1232.26,146.81,159.6311,246.2667,55.7523,204.4,106.77,278.293,117.2154,340.707,,7435.81,314.81404,235.23,1573.1860000000001,1678.33,342.5955,2787.26,217.1491,507.45,1864.14,143.035,353.316,667.5841,119.60157,132.47,90.23,302.96,538.62151,285.8008,895.0211,476.7,1283.26,166.27,243.8941,102.08,775.1035,134.2533,264.76411,1139.463,130.7,263.1291,104.50735999999999,419.3408,147.3987,1448.93,412.18007,343.65,126.831,5564.299805
2012-02-21,1236.14,148.91,158.5244,245.537,55.0246,205.9,107.29,291.541,116.2311,349.77,,7521.24,315.00973999999997,236.83,1587.0421,1669.34,342.8204,2757.29,217.6782,511.05,1897.64,147.4412,350.426,665.3023,120.73675,133.78,92.22,305.09,536.87617,285.9497,894.7734,461.92400000000004,1271.8,164.72,253.0862,101.03,799.1182,136.2196,265.20367999999996,1147.16,132.31,260.5837,101.73264,431.1841,147.6884,1452.95,407.45082,348.04,127.934,5607.149902
2012-02-22,1195.15,140.32,152.5763,247.863,53.3814,194.46,101.11,280.997,118.0582,338.611,,7506.8,311.24273,234.03,1584.6847,1667.07,337.601,2702.62,216.9507,510.48,1891.49,140.4292,347.26099999999997,653.5209,121.40563999999999,129.25,89.94,290.71,539.43425,281.4848,880.085,449.87800000000004,1268.5,161.76,253.78,100.48,789.5029,125.2523,268.06084,1161.349,127.38,257.846,97.6372,412.7612,140.9242,1453.1,406.62433,326.28,120.64299999999999,5505.350098
2012-02-23,1171.7,140.52,148.7031,246.6617,53.0058,194.72,99.96,285.948,124.2476,330.084,,7463.18,308.50307000000004,234.47,1568.7598,1666.63,336.2061,2648.58,218.4056,512.11,1846.03,139.15,356.16,653.1483,121.43533000000001,127.39,92.12,303.64,535.9442799999999,281.5096,865.52,466.55699999999996,1242.33,163.75,251.7855,102.94,795.3763,125.5578,266.57121,1168.257,133.49,257.846,98.29802,413.5507,136.7906,1419.19,405.38464,333.74,119.82799999999999,5483.299805
2012-02-24,1143.3,139.2,147.8732,247.2866,51.4095,189.25,98.36,278.522,124.2476,333.885,,7665.57,307.13326,238.03,1567.7496,1637.19,337.376,2636.18,217.2814,503.94,1831.93,140.287,354.05,629.9580000000001,121.90076,125.73,92.22,291.97,538.66755,273.6217,834.0707,459.29,1248.01,162.55,246.7558,104.45,776.7613,122.5085,267.54802,1177.7160000000001,131.31,254.9647,100.23575,417.1476,136.4002,1376.4,402.12465,320.67,126.399,5429.299805
2012-02-27,1134.55,140.13,147.0893,249.7215,48.7803,178.22,94.01,265.41200000000003,124.87299999999999,332.277,,7473.33,306.7908,234.72,1568.4712,1633.62,334.3613,2632.8,213.6442,495.25,1707.32,132.6118,348.68300000000005,619.1079,123.58868000000001,119.77,92.42,283.25,526.84559,269.5041,805.1875,464.70300000000003,1220.58,160.03,243.7207,101.94,740.2892,117.9122,268.01201000000003,1161.07,128.05,249.6816,96.49263,388.1095,131.7317,1373.11,390.09488,301.79,119.10799999999999,5281.200195
2012-02-28,1162.1,144.47,150.3631,254.6678,52.8415,187.18,100.19,282.83099999999996,123.557,334.51800000000003,,7693.53,312.31903,240.06,1585.7913,1673.98,336.7461,2656.62,212.6302,509.56,1737.63,138.9131,349.784,624.0439,122.65782,122.92,93.85,294.44,524.8444099999999,273.4481,834.1941,473.189,1232.81,159.32,245.7586,102.17,754.5465,123.9332,266.83983,1137.423,145.66,262.5525,98.78268,403.3742,133.749,1378.9,385.91662,329.73,120.45100000000001,5375.5
2012-02-29,1177.79,145.0,148.24200000000002,255.6273,52.6302,188.34,99.46,281.777,125.3645,341.291,,7544.96,310.11753,243.0,1580.6433,1679.49,337.376,2684.12,213.7985,496.69,1719.87,141.0925,348.82099999999997,617.6177,120.88171000000001,122.31,93.7,302.38,526.86312,271.7365,808.9911,468.995,1218.44,160.21,254.2569,103.26,777.5192,124.8385,268.81789,1133.1580000000001,144.9,260.2478,101.20416999999999,414.5596,133.8266,1380.32,397.02808,326.05,121.986,5385.200195
2012-03-01,1192.22,143.25,151.5619,253.9422,52.3954,184.36,101.74,274.763,124.7208,337.49,,7569.74,308.35631,243.0,1604.6988,1661.89,336.3411,2661.41,212.498,493.71,1712.31,142.4665,348.958,623.4386,120.41628,119.23,92.46,300.15,521.96622,275.23400000000004,790.3442,470.653,1276.95,156.14,249.921,102.81,768.2354,123.2389,268.79344,1130.978,139.17,256.6451,102.34965,406.0061,132.9352,1390.58,390.14081,320.9,124.721,5339.75
2012-03-02,1207.01,143.74,155.2046,254.6759,56.4096,186.56,102.0,272.19599999999997,125.6492,341.486,,7514.46,308.69877,241.3,1613.7919,1640.09,334.0913,2632.36,212.3437,498.28,1715.76,140.0028,351.25199999999995,626.4655,119.48456000000002,121.82,94.2,306.2,519.9658,280.5422,803.7959,476.164,1292.0,158.39,244.0242,102.58,771.2194,124.7913,276.73002,1128.799,140.12,257.0781,101.02801,408.7257,133.2472,1398.14,393.95176000000004,330.76,131.1,5359.350098
2012-03-05,1172.02,139.69,149.7175,260.7994,56.3627,183.9,101.14,261.561,126.0936,340.17,,7450.15,306.30158,238.17,1611.2420000000002,1615.1,317.8929,2617.2,211.99099999999999,490.78,1667.6,132.5644,350.977,612.0297,120.50361000000001,117.46,94.55,297.0,513.41568,277.1688,783.4485,482.65,1277.09,155.43,246.0187,100.8,755.4938,120.8671,272.62744,1119.572,137.37,263.3213,99.97106,395.39099999999996,135.2859,1364.47,396.10978,320.62,135.562,5280.350098
2012-03-06,1165.75,140.03,148.5187,254.813,53.4753,183.5,99.5,255.101,126.5957,327.014,,7462.93,299.74602999999996,239.84,1625.4348,1601.28,316.3181,2596.28,212.2334,487.37,1654.12,124.8417,348.82099999999997,606.395,122.48318,115.15,94.05,299.38,521.1988,273.1752,763.8433,485.77099999999996,1293.02,154.46,245.0648,101.48,735.6473,119.3008,273.06698,1114.657,135.9,256.4539,95.47949,372.801,134.562,1379.54,396.79851,323.12,133.739,5222.399902
2012-03-07,1176.26,141.69,147.5043,249.274,52.7006,186.27,97.71,250.889,124.8155,321.264,,7415.75,302.3389,237.48,1628.8026,1615.64,312.7635,2564.37,218.1852,495.3,1669.94,124.4153,353.224,609.096,122.22122,116.08,92.27,300.49,526.93695,273.9194,765.3889,489.33099999999996,1270.64,150.61,241.8996,99.24,721.6742,118.9508,273.01816,1106.172,139.93,257.3655,95.96415,371.7921,135.3527,1396.32,404.00719,318.83,132.49200000000002,5220.450195
2012-03-08,1192.22,141.69,151.5619,253.9422,52.7006,186.27,101.74,250.889,124.8155,337.49,,7415.75,302.3389,237.48,1628.8026,1615.64,312.7635,2661.41,212.498,495.3,1868.07,124.4153,353.224,623.4386,122.22122,119.23,92.46,300.15,526.93695,273.9194,765.3889,489.33099999999996,1270.64,150.61,241.8996,99.24,768.2354,118.9508,273.01816,1130.978,139.17,257.3655,102.34965,371.7921,135.3527,1396.32,404.00719,318.83,124.721,5220.450195
2012-03-09,1189.24,131.69,150.4092,255.7039,53.9213,194.04,100.39,258.01599999999996,125.7529,330.23,,7456.4,300.92014,244.13,1637.9437,1674.8,314.2033,2628.34,223.4756,502.55,1688.89,127.5423,350.70099999999996,633.7765,121.23098999999999,123.38,93.26,306.35,521.71993,277.0448,805.4658,489.526,1302.49,153.66,245.325,100.66,733.0421,123.6638,278.46387999999996,1120.731,147.03,269.5646,95.69946,399.3388,142.8417,1445.39,396.89034,345.68,131.484,5333.549805
2012-03-12,1207.01,126.71,149.90200000000002,254.7968,55.4002,195.89,102.42,263.755,125.5068,330.474,,7439.9,295.97902,245.15,1633.1326,1661.99,318.9278,2664.42,223.4976,498.47,1707.89,130.2902,349.142,625.0218,120.38747,125.37,95.59,306.11,514.7948200000001,278.7315,834.3175,486.21,1298.5,152.29,240.7723,101.3,756.4885,128.3517,281.34545,1102.6480000000001,150.77,272.974,94.81867,400.3915,141.303,1448.68,401.98691,344.12,127.88600000000001,5359.549805
2012-03-13,1223.27,127.88,155.0201,256.9254,55.6584,198.39,101.42,269.216,126.311,330.425,,7441.95,301.16475,249.43,1631.5929999999998,1721.56,333.1464,2711.34,222.68200000000002,503.7,1734.76,134.0331,350.288,635.0337,121.6973,125.49,96.33,304.8,522.54217,282.5018,842.1724,489.624,1328.61,153.31,249.3573,101.76,776.7613,129.2793,285.13058,1110.021,155.17,271.8217,95.21479000000001,410.6557,143.5985,1472.68,395.74246,347.85,130.525,5429.5
2012-03-14,1237.71,132.42,154.3285,258.3403,54.9542,203.74,104.59,271.993,129.0377,329.597,,7605.26,303.17058,252.85,1615.5720000000001,1759.62,337.556,2706.01,222.5497,507.35,1743.24,136.5442,350.059,630.9824,123.70568999999999,128.73,98.46,309.55,526.02335,283.9405,863.7573,494.305,1332.15,157.15,254.7339,102.9,771.5984,130.7957,285.35037,1070.655,159.1,278.5445,96.75641,404.2954,141.9271,1480.23,391.24276000000003,364.79,131.34,5463.899902
2012-03-15,1227.71,128.81,152.4841,259.2071,53.757,198.67,103.99,262.506,126.3397,323.21299999999997,,7678.7,301.16475,254.3,1617.4483,1810.95,337.286,2703.78,218.7583,490.64,1737.81,134.27,356.06800000000004,615.8947,121.60996999999999,125.54,98.27,299.76,526.58025,277.2184,842.049,491.769,1326.81,158.92,248.4902,100.84,754.6886,127.7129,286.42487,1079.14,157.87,278.9775,96.58025,405.9622,137.7935,1455.6,392.5284,354.12,128.366,5380.5
2012-03-16,1224.1,129.88,155.4812,258.816,53.1936,194.48,100.03,253.24900000000002,125.7431,319.217,,7554.27,295.68549,255.16,1616.6304,1855.69,329.9067,2672.41,219.1771,487.81,1729.5,133.4646,357.995,620.6911,125.83022,123.85,97.82,296.76,523.4828,267.4701,816.3821,491.135,1334.53,152.51,236.7832,98.51,731.6685,123.7471,266.5468,1084.565,157.35,275.3758,92.96946,398.8124,134.9302,1452.85,393.53852,347.0,120.499,5317.899902
2012-03-19,1237.85,128.62,154.0979,247.7744,53.5927,191.73,97.84,240.8,125.9892,316.927,,7484.74,294.85381,250.05,1611.7231,1873.25,327.207,2630.66,219.9707,479.16,1715.76,133.7488,361.344,605.6034,128.36254,122.53,95.79,291.19,518.46751,263.675,801.8793,493.62199999999996,1322.63,152.16,237.7424,98.56,715.3271,119.8396,271.28432999999995,1040.47,153.37,272.2537,90.37071999999999,393.1978,137.8487,1454.42,393.03346,340.67,118.62799999999999,5257.049805
2012-03-20,1241.87,129.1,156.2651,243.1424,54.6021,189.71,97.97,242.74400000000003,129.7282,314.54,,7512.85,298.76758,243.88,1612.6853,1880.86,327.612,2604.18,216.9066,485.45,1707.32,131.0483,362.76599999999996,612.3556,130.16747,122.62,96.28,303.78,517.34416,267.2965,796.0347,497.67,1318.85,153.22,237.4372,98.19,720.4901,121.4948,278.83018,1052.387,143.67,260.6798,91.38404,398.9878,144.5684,1480.43,394.50275,345.39,118.29299999999999,5274.850098
2012-03-21,1270.55,127.93,160.1383,246.9439,54.9072,196.49,100.86,249.87099999999998,131.6402,324.383,,7522.46,300.3331,247.32,1612.5891,1873.4,332.4715,2640.79,216.8405,495.3,1702.46,129.6743,369.92199999999997,621.669,130.31243,126.06,97.22,309.06,523.9125700000001,270.2978,832.7097,510.301,1323.7,155.56,236.7832,99.38,727.595,124.022,277.24287000000004,1090.315,149.44,265.194,91.73635999999999,414.42800000000005,152.6804,1501.38,392.66614,353.32,120.691,5364.950195
2012-03-22,1228.3,122.81,155.0201,247.6212,54.4143,188.14,97.15,241.81799999999998,128.678,315.66,,7476.06,293.14153999999996,252.92,1602.0527,1868.72,325.6322,2617.45,210.2936,484.35,1719.12,125.9788,363.17900000000003,613.9389,127.89711000000001,121.41,96.83,300.49,516.7864900000001,256.8041,802.0954,496.5,1291.76,151.54,235.9113,97.1,697.5647,120.009,276.19279,1082.896,142.15,259.4313,87.28787,394.6892,161.5386,1469.49,386.88082,346.15,120.931,5228.450195
2012-03-23,1253.47,120.42,159.6311,250.8744,55.9166,188.59,99.31,246.90900000000002,128.8855,327.452,,7505.09,294.70705,250.08,1602.9669,1864.23,332.8764,2609.46,213.7985,493.67,1782.93,124.5101,369.83,615.1962,129.49772,122.88,97.17,301.8,524.8992400000001,260.748,804.4453,498.30400000000003,1268.69,152.02,233.1646,98.42,704.8591,120.3506,283.47003,1098.568,142.25,261.9282,87.72825999999999,393.461,165.2603,1486.91,390.50813,351.15,122.37,5278.200195
2012-03-26,1215.33,117.59,154.974,246.7706,53.8274,179.92,97.62,238.94799999999998,125.9611,320.48400000000004,,7457.08,282.77002999999996,247.92,1600.7538,1849.69,326.3071,2556.53,210.4479,491.46,1768.17,121.2884,370.06,606.5348,129.64354,117.75,97.87,297.15,517.23451,263.5013,791.4889999999999,496.939,1259.86,146.4,228.3251,96.82,691.6439,117.6122,282.24901,1077.193,139.79,257.7984,84.20501,386.1357,160.5696,1463.35,388.53378,338.03,119.63600000000001,5184.25
2012-03-27,1209.85,118.52,153.5907,249.6691,54.2499,182.54,98.1,236.449,126.3299,330.084,,7426.14,293.48400000000004,247.13,1617.4965,1848.13,327.117,2533.77,207.5603,498.37,1776.34,122.3307,381.712,621.7156,131.59343,118.48,97.77,298.46,525.48393,267.5445,805.9918,500.01099999999997,1236.8,145.12,231.5078,96.64,692.5439,118.2621,281.34545,1089.387,140.83,262.0243,84.68949,392.145,156.3915,1466.89,393.40078,334.49,121.698,5243.149902
2012-03-28,1209.57,115.35,153.9135,250.2979,53.9448,178.4,97.09,233.395,126.2928,329.158,,7536.9,293.97322,247.66,1634.8165,1815.24,329.5468,2501.52,207.4721,493.19,1756.37,119.0142,378.455,615.5688,132.03003999999999,115.97,97.32,288.53,519.4907599999999,258.5404,808.8371,503.62,1250.97,143.0,224.7501,97.05,687.4757,115.4904,277.43821,1080.4389999999999,140.73,260.44,84.29308,399.251,156.6143,1453.34,394.73233,330.48,117.95700000000001,5194.75
2012-03-29,1208.02,121.15,153.5907,257.0745,54.2265,179.43,95.13,230.248,130.2106,323.7,,7395.65,292.79908,248.55,1642.0331,1875.89,331.0766,2525.59,208.1554,489.97,1799.27,118.2562,374.647,621.0171,130.72021,115.49,95.89,297.34,510.15376,260.2519,791.9834,506.741,1268.01,143.79,227.0608,96.68,686.4810000000001,114.4962,279.29413999999997,1058.275,143.15,261.2079,85.65836,397.4965,158.15200000000002,1467.43,401.11451,341.76,122.65799999999999,5178.850098
2012-03-30,1241.96,126.32,158.8011,261.388,55.8697,183.29,98.44,238.023,132.5579,329.30400000000003,,8029.86,298.52297000000004,256.84,1698.0826,1945.12,338.5909,2544.18,213.0491,499.33,1816.33,122.6149,376.207,627.0708,132.08854,120.14,97.97,311.48,523.72985,270.5459,809.5792,516.446,1311.37,144.01,233.9929,98.83,711.0641,116.4402,278.36619,1083.87,149.58,264.3776,88.91736999999999,413.8578,160.6258,1486.47,404.14493,348.08,121.602,5295.549805
2012-04-02,1226.02,126.32,158.7089,263.1134,53.5457,184.67,98.29,241.40099999999998,130.1159,331.64300000000003,,7958.87,302.48566,254.83,1672.5837,2054.22,339.4008,2536.87,220.9847,507.5,1818.89,120.6251,372.17,636.2445,132.11736000000002,120.17,98.76,315.89,520.78804,275.8293,824.0821,525.175,1299.77,148.22,235.3009,99.24,701.5435,118.3315,280.05118999999996,1107.47,149.63,265.8668,88.12465999999999,413.8578,159.6889,1467.28,406.94574,352.1,125.2,5317.899902
2012-04-03,1246.34,126.23,157.2334,270.6116,53.4987,188.02,99.44,244.456,133.618,328.23199999999997,,8022.35,304.83391,256.39,1629.0913,2077.64,344.9802,2559.82,222.8143,509.27,1775.1,124.9839,370.42699999999996,640.2493,132.20468,122.57,99.51,317.92,522.29512,277.5409,842.4201,521.225,1271.61,148.22,238.2656,100.61,713.0536,120.6727,277.92662,1092.401,152.76,270.1403,89.44584,419.5162,159.8119,1484.26,410.02206,353.23,132.108,5358.5
2012-04-04,1228.48,128.42,154.9279,267.959,53.6631,186.56,99.07,253.24900000000002,132.3504,321.703,,7982.68,299.06111,255.12,1647.8546,2139.4,333.9563,2561.52,224.4234,505.77,1778.06,126.1209,366.25199999999995,632.9848,132.37933,120.14,99.11,323.3,520.95252,273.2992,832.0298,521.274,1277.58,148.48,239.1811,101.3,707.6538,120.1173,275.50901,1092.818,149.82,267.5472,88.74122,417.1914,161.4717,1486.07,407.54263,352.57,128.894,5322.899902
2012-04-05,1228.48,128.42,154.9279,267.959,53.6631,186.56,99.07,253.24900000000002,132.3504,321.703,,7982.68,299.06111,255.12,1647.8546,2139.4,333.9563,2561.52,224.4234,505.77,1868.07,126.1209,366.25199999999995,632.9848,132.37933,120.14,99.11,323.3,520.95252,273.2992,832.0298,521.274,1277.58,148.48,239.1811,101.3,707.6538,120.1173,275.50901,1092.818,149.82,267.5472,88.74122,417.1914,161.4717,1486.07,407.54263,352.57,128.894,5322.899902
2012-04-09,1198.7,130.47,156.219,264.3752,53.0058,183.25,98.13,242.373,128.8196,321.361,,8016.83,303.90441,251.28,1684.7077,2087.44,326.802,2520.45,219.6841,501.16,1744.97,119.3932,371.115,620.3186,130.42944,117.01,97.32,318.99,515.77275,264.9152,802.9925,526.15,1246.17,144.28,234.3853,100.25,703.0593,116.66799999999999,273.09143,1079.511,145.7,264.7135,88.30082,403.3304,158.8759,1475.13,403.18068999999997,351.67,124.241,5234.399902
2012-04-10,1187.69,128.71,153.7752,262.5611,53.6396,184.47,96.85,236.82,126.3587,321.459,,8251.48,304.29578,248.92,1649.9715,2117.11,320.0077,2518.47,216.4658,504.14,1748.06,118.3983,380.702,625.6272,133.5145,116.57,97.97,324.22,506.38971,271.3893,794.9215,531.612,1238.83,143.7,230.7666,100.89,703.5329,119.4868,276.82771,1072.185,148.31,272.54200000000003,92.04395,397.2333,158.6976,1472.24,409.01192000000003,356.34,122.514,5243.600098
2012-04-11,1129.63,124.23,147.1354,260.9728,53.0293,185.08,97.06,231.96,126.9266,313.809,,8287.97,303.4641,247.24,1666.4255,2073.93,318.7929,2492.13,216.0249,505.67,1743.33,117.35600000000001,382.216,627.7693,133.74766,116.7,97.67,320.39,512.41946,276.9951,793.9938,542.097,1235.58,146.31,230.2871,102.08,691.8334,119.8951,281.61406,1055.401,147.88,271.8692,90.19457,391.5748,158.497,1455.11,409.517,354.69,120.355,5226.850098
2012-04-12,1168.96,125.1,149.487,262.4885,54.2499,191.33,98.88,238.25400000000002,128.70600000000002,315.758,,8263.38,305.22531000000004,248.81,1629.1875,2144.53,323.1124,2506.61,217.9647,509.47,1792.16,121.2884,386.43699999999995,632.752,136.65808,118.67,96.68,328.24,502.59792000000004,281.5344,798.6935,536.3430000000001,1274.37,146.4,227.6712,102.12,704.1486,123.7277,279.75813,1049.4189999999999,150.11,274.8952,90.98728,397.6719,161.2489,1447.94,403.22662,350.58,119.63600000000001,5276.850098
2012-04-13,1149.96,126.71,150.3631,266.1529,54.7194,185.84,97.32,239.27200000000002,128.3176,315.27,,8269.92,307.28002000000004,253.11,1669.4565,2126.91,320.5927,2557.06,211.1533,508.46,1817.48,118.3035,390.061,633.9627,137.53128999999998,116.74,96.08,320.15,438.99389,288.4798,793.0661,549.12,1284.42,147.55,227.4096,102.35,711.9641,122.8806,285.91205,990.7189999999999,151.57,277.8727,90.89919,394.6014,157.3489,1447.99,385.04422,344.92,119.396,5207.450195
2012-04-16,1130.78,125.74,146.8587,270.4624,59.3439,191.39,97.72,241.355,128.4319,308.985,,8362.24,305.71454,253.29,1692.9828,2117.06,320.2327,2526.36,213.7324,508.84,1828.22,117.5929,386.48199999999997,631.2618,140.32557,117.9,93.75,331.24,432.05053,289.6704,804.9407,552.192,1303.41,146.45,225.9272,102.21,708.6958,125.8133,282.22457,992.0169999999999,157.35,288.8224,90.72303000000001,399.2949,158.5639,1414.33,386.55944,348.04,119.63600000000001,5226.200195
2012-04-17,1146.26,126.47,149.1181,268.3419,60.5177,193.76,97.65,243.299,130.0213,314.101,,8623.23,307.28002000000004,261.43,1694.0894,2142.23,328.8268,2578.8,211.99099999999999,509.32,1877.88,121.2884,387.35400000000004,636.8499,143.32332,119.5,92.71,332.25,435.00108,288.7774,824.2983,541.122,1303.31,148.22,234.6033,103.81,707.0854,127.9907,285.57016,1011.584,160.52,289.4466,91.69163,404.9095,157.8285,1433.61,386.78901,350.35,121.698,5289.700195
2012-04-18,1185.09,126.57,153.4524,266.9632,61.2689,191.3,97.38,241.40099999999998,132.2179,313.27299999999997,,8483.2,307.1822,259.94,1700.392,2220.88,330.6267,2581.32,217.9206,516.43,1893.13,123.8942,387.95,633.6367,140.73337,118.93,89.19,334.67,433.27403,287.5372,819.258,539.805,1313.31,148.57,236.5652,104.04,709.1695,127.2936,291.4066,1017.797,166.2,297.5149,93.93788,408.1116,158.5532,1452.56,392.48247000000003,349.12,120.115,5300.0
2012-04-19,1139.77,130.81,152.023,268.3903,62.5365,191.18,95.89,231.91400000000002,131.5266,315.41700000000003,,8497.39,312.90607,270.06,1738.2072,2264.11,324.3723,2583.99,221.9546,532.18,1940.32,121.3831,390.38199999999995,643.2296,142.072,118.47,86.27,334.38,439.51425,294.9538,815.0212,538.293,1350.94,148.79,237.3936,104.77,702.5856,126.0327,291.7729,1022.805,175.48,306.6395,94.68632,409.8223,158.1627,1442.06,386.28393,347.09,120.40299999999999,5332.399902
